Id,Overall Qual,Gr Liv Area,Garage Area,Total Bsmt SF,Year Remod/Add,bath_abv,bath_bsmt,Neighborhood,roomratio,rm_area_intr,Bsmt Qual,SalePrice
528,8,1836,517.0,1836.0,2009,2,0.0,Somerst,0.25,14688,Gd,264500
2579,5,1092,299.0,1092.0,1957,1,1.0,NAmes,0.16666666666666666,6552,TA,141000
1841,7,1241,569.0,1241.0,2007,2,1.0,Somerst,0.5,4964,Gd,199900
591,6,1334,630.0,1350.0,1977,2,1.0,NWAmes,0.3333333333333333,8004,Gd,167900
1897,6,1429,572.0,1144.0,1987,1,1.0,NAmes,0.14285714285714285,10003,TA,181900
70,8,1566,750.0,1566.0,2008,2,1.0,Somerst,0.2857142857142857,10962,Gd,262500
590,7,2288,520.0,908.0,1992,3,0.0,NWAmes,0.375,18304,Gd,230000
1172,9,1709,506.0,1698.0,2000,2,1.0,Somerst,0.4,8545,Ex,328900
1714,8,1721,554.0,1721.0,2005,2,1.0,NridgHt,0.2857142857142857,12047,Gd,232698
829,8,1254,810.0,1254.0,2008,2,1.0,CollgCr,0.4,6270,Gd,221800
1397,5,1350,627.0,576.0,1973,2,1.0,Sawyer,0.3333333333333333,8100,TA,152400
877,7,1630,451.0,1630.0,2001,2,0.0,CollgCr,0.3333333333333333,9780,Gd,213000
2477,7,1585,449.0,784.0,2005,3,0.0,SawyerW,0.42857142857142855,11095,Gd,184900
2871,5,1336,375.0,1165.0,1953,1,1.0,Crawfor,0.2,6680,TA,157000
2489,5,1211,576.0,864.0,2002,1,0.0,Sawyer,0.16666666666666666,7266,TA,144000
1655,6,1353,478.0,1259.0,1999,2,1.0,NWAmes,0.4,6765,Gd,192350
1891,7,1200,440.0,1174.0,1966,2,1.0,NAmes,0.3333333333333333,7200,TA,163500
1419,7,2329,514.0,1475.0,1990,3,1.0,SawyerW,0.3,23290,Gd,262280
1473,7,1536,532.0,1536.0,2003,2,1.0,CollgCr,0.2857142857142857,10752,Gd,214000
2868,6,1811,470.0,1073.0,2004,1,0.0,Crawfor,0.16666666666666666,10866,TA,230000
1695,7,2172,947.0,1063.0,2006,3,0.0,NridgHt,0.3333333333333333,19548,Ex,280000
2244,4,1073,720.0,1073.0,1980,1,1.0,IDOTRR,0.16666666666666666,6438,TA,140000
169,6,1839,442.0,756.0,1966,2,0.0,NAmes,0.2857142857142857,12873,TA,155000
2670,3,1020,0.0,1020.0,1950,1,0.0,IDOTRR,0.2,5100,TA,64500
247,6,1802,1017.0,946.0,1993,3,1.0,SawyerW,0.375,14416,Gd,218000
2137,5,1009,576.0,995.0,1977,2,0.0,CollgCr,0.3333333333333333,6054,TA,160000
1794,8,1338,598.0,1338.0,2007,2,0.0,Somerst,0.3333333333333333,8028,Gd,208900
1498,5,3820,624.0,0.0,1996,4,0.0,Edwards,0.36363636363636365,42020,NA,284700
1164,7,1392,540.0,689.0,2007,2,0.0,Somerst,0.4,6960,Gd,146000
1179,8,1288,500.0,1260.0,1996,2,1.0,Veenker,0.5,5152,Gd,245500
1340,6,1013,160.0,992.0,1950,1,0.0,BrkSide,0.16666666666666666,6078,TA,113000
436,8,1782,932.0,1782.0,2005,2,1.0,NridgHt,0.2857142857142857,12474,Ex,296000
1636,9,1922,676.0,1922.0,2006,2,1.0,StoneBr,0.25,15376,Ex,377426
421,10,1718,786.0,1700.0,2007,2,1.0,NridgHt,0.2857142857142857,12026,Ex,337500
457,10,2492,949.0,2492.0,2005,3,1.0,NridgHt,0.375,19936,Ex,552000
2834,4,936,265.0,624.0,1950,1,0.0,Edwards,0.2,4680,Fa,97900
517,6,1218,676.0,1218.0,2009,2,0.0,Somerst,0.5,4872,Gd,208300
1566,7,1820,816.0,910.0,1997,3,0.0,Mitchel,0.375,14560,Gd,213000
1439,7,1724,527.0,880.0,1999,3,0.0,CollgCr,0.375,13792,Gd,188000
2577,6,1336,488.0,1121.0,1958,2,0.0,NAmes,0.2857142857142857,9352,TA,162000
2241,5,1558,282.0,910.0,1950,2,0.0,IDOTRR,0.3333333333333333,9348,TA,152000
71,7,1947,678.0,991.0,2005,3,0.0,Somerst,0.375,15576,Gd,254900
1143,7,1657,483.0,832.0,1995,3,0.0,SawyerW,0.5,9942,Gd,189000
1021,7,2064,550.0,2048.0,1978,2,1.0,NWAmes,0.2857142857142857,14448,Gd,235000
1416,5,1164,240.0,1164.0,1950,1,1.0,Edwards,0.2,5820,TA,125000
35,7,836,308.0,836.0,1975,1,0.0,NPkVill,0.25,3344,Gd,120000
2904,1,1600,270.0,0.0,1951,2,0.0,Mitchel,0.3333333333333333,9600,NA,81500
2174,6,816,0.0,816.0,1990,1,1.0,Edwards,0.2,4080,Gd,118500
522,9,1766,478.0,1766.0,2009,3,1.0,Somerst,0.42857142857142855,12362,Ex,370878
2211,5,2002,871.0,1001.0,1950,2,0.0,Crawfor,0.25,16016,TA,145000
1539,7,1954,431.0,798.0,2006,2,1.0,Crawfor,0.25,15632,TA,311500
2420,7,1364,437.0,1220.0,2006,2,1.0,Blmngtn,0.3333333333333333,8184,Gd,210250
2779,7,1861,492.0,916.0,2002,3,1.0,CollgCr,0.375,14888,Gd,200000
953,5,1734,539.0,0.0,1977,2,0.0,Mitchel,0.25,13872,NA,126000
658,4,1039,281.0,405.0,2003,1,0.0,OldTown,0.16666666666666666,6234,Fa,114000
714,4,1510,720.0,677.0,1950,2,0.0,OldTown,0.2857142857142857,10570,Fa,87500
1637,8,2541,729.0,1149.0,2005,4,1.0,StoneBr,0.4,25410,Ex,349265
538,8,1512,845.0,1512.0,2004,2,0.0,SawyerW,0.3333333333333333,9072,Gd,203000
546,7,1434,527.0,1454.0,2001,2,0.0,SawyerW,0.3333333333333333,8604,Gd,189000
533,7,1653,628.0,812.0,2003,3,1.0,Somerst,0.5,9918,Gd,209000
718,6,2007,357.0,917.0,1950,2,0.0,OldTown,0.25,16056,Fa,160000
1830,5,1037,431.0,1037.0,1974,1,1.0,Sawyer,0.2,5185,Fa,129000
2929,5,1389,418.0,1389.0,1975,1,1.0,Mitchel,0.16666666666666666,8334,Gd,170000
2207,5,694,352.0,440.0,2002,1,0.0,Crawfor,0.25,2776,TA,90350
1417,6,1096,0.0,572.0,1950,1,0.0,Edwards,0.2,5480,TA,79000
2787,5,894,552.0,894.0,1972,1,1.0,CollgCr,0.2,4470,TA,149900
1037,5,864,576.0,864.0,1971,1,1.0,NAmes,0.2,4320,Gd,123000
2659,4,1774,779.0,1095.0,1950,2,1.0,OldTown,0.25,14192,TA,87000
1567,6,1118,358.0,1096.0,1977,1,1.0,Mitchel,0.16666666666666666,6708,TA,171000
1225,6,1252,288.0,1032.0,1950,1,0.0,NAmes,0.16666666666666666,7512,TA,119000
685,5,1148,672.0,1148.0,1959,1,1.0,NAmes,0.16666666666666666,6888,TA,132500
1358,8,1666,228.0,588.0,1996,1,0.0,OldTown,0.14285714285714285,11662,TA,161000
1461,9,1947,725.0,1357.0,2002,3,1.0,CollgCr,0.42857142857142855,13629,Gd,274000
221,5,912,336.0,912.0,1967,1,0.0,Sawyer,0.2,4560,TA,125000
2187,5,1195,0.0,1195.0,1950,2,0.0,Edwards,0.25,9560,TA,98500
2504,8,1624,757.0,1624.0,1995,2,1.0,NoRidge,0.4,8120,Gd,262000
855,5,914,444.0,914.0,1979,1,1.0,CollgCr,0.2,4570,TA,134900
2258,5,1328,308.0,1350.0,1959,2,1.0,Timber,0.4,6640,TA,170000
2205,6,1461,225.0,686.0,1991,1,0.0,Crawfor,0.16666666666666666,8766,TA,135000
1158,6,2683,473.0,930.0,1991,3,1.0,NoRidge,0.3333333333333333,24147,Gd,290000
1741,7,1258,462.0,1246.0,2007,2,0.0,Gilbert,0.3333333333333333,7548,Gd,173500
2735,5,2008,230.0,896.0,2002,3,1.0,Edwards,0.375,16064,TA,225000
1888,5,1187,440.0,864.0,1961,1,1.0,NAmes,0.16666666666666666,7122,TA,140500
2121,5,990,299.0,990.0,1994,1,0.0,CollgCr,0.2,4950,Gd,126000
1176,8,1586,480.0,960.0,1999,3,1.0,Somerst,0.42857142857142855,11102,Gd,170000
2773,5,990,576.0,990.0,1995,1,1.0,CollgCr,0.2,4950,Gd,156000
2619,5,1600,319.0,1484.0,1997,1,1.0,NAmes,0.16666666666666666,9600,TA,207500
1796,8,1792,590.0,896.0,2007,3,0.0,Somerst,0.375,14336,Gd,255000
1598,4,988,297.0,462.0,1973,1,1.0,MeadowV,0.25,3952,Gd,94900
1965,5,1170,338.0,1170.0,1958,1,1.0,NAmes,0.16666666666666666,7020,TA,140000
2651,3,1376,216.0,738.0,1950,1,0.0,OldTown,0.14285714285714285,9632,TA,96900
609,5,1154,480.0,1154.0,1966,2,0.0,NAmes,0.3333333333333333,6924,TA,154000
1990,8,1772,816.0,725.0,1999,3,0.0,OldTown,0.42857142857142855,12404,TA,184900
1053,10,2084,1220.0,2078.0,2008,2,1.0,NridgHt,0.2857142857142857,14588,Ex,385000
2877,4,951,327.0,951.0,1950,1,0.0,IDOTRR,0.16666666666666666,5706,TA,106500
497,8,2687,810.0,1455.0,2000,3,1.0,NoRidge,0.3,26870,Gd,327000
514,9,2490,795.0,2458.0,2006,2,1.0,Somerst,0.2222222222222222,22410,Ex,468000
759,6,1666,384.0,1204.0,1950,1,0.0,IDOTRR,0.25,6664,TA,135000
2474,6,1141,484.0,1141.0,2005,2,0.0,SawyerW,0.3333333333333333,6846,Gd,142500
1193,5,1464,470.0,732.0,1968,2,0.0,NAmes,0.2857142857142857,10248,TA,141000
1415,5,1347,0.0,1117.0,1991,1,1.0,Edwards,0.2,6735,Gd,107500
2048,5,1282,240.0,672.0,1979,1,1.0,SWISU,0.25,5128,TA,108500
2483,6,1320,472.0,636.0,1994,3,0.0,SawyerW,0.5,7920,Gd,150000
2883,3,936,0.0,216.0,1950,1,0.0,IDOTRR,0.16666666666666666,5616,Fa,78000
1111,8,1580,830.0,1580.0,2008,2,0.0,Somerst,0.2857142857142857,11060,Gd,235128
2072,7,1824,739.0,1643.0,2002,2,1.0,ClearCr,0.4,9120,Gd,302000
1450,5,1558,440.0,864.0,2001,2,1.0,CollgCr,0.4,7790,TA,163000
274,3,640,240.0,0.0,2007,1,0.0,Edwards,0.2,3200,NA,84900
413,6,1322,440.0,855.0,1974,3,1.0,NPkVill,0.5,7932,TA,147000
751,7,1826,164.0,910.0,2005,2,1.0,OldTown,0.2857142857142857,12782,TA,155000
2897,7,1339,484.0,1309.0,1990,2,1.0,Timber,0.3333333333333333,8034,Gd,180000
207,4,1092,0.0,0.0,1950,2,0.0,IDOTRR,0.2857142857142857,7644,NA,55000
2269,7,1146,438.0,868.0,2003,2,1.0,Timber,0.3333333333333333,6876,Ex,187500
891,6,1125,352.0,1041.0,1976,1,1.0,Edwards,0.16666666666666666,6750,TA,125000
2863,7,2057,180.0,1017.0,1987,2,0.0,Crawfor,0.3333333333333333,12342,Gd,250000
1298,5,899,200.0,481.0,1950,1,0.0,OldTown,0.2,4495,TA,78000
1292,4,1594,0.0,828.0,1996,2,0.0,OldTown,0.2222222222222222,14346,TA,118000
1687,8,1694,818.0,1694.0,2007,2,0.0,NridgHt,0.2857142857142857,11858,Ex,318000
2749,8,1911,471.0,777.0,1994,3,0.0,SawyerW,0.375,15288,Gd,215000
2875,4,672,0.0,432.0,1950,1,0.0,IDOTRR,0.25,2688,Fa,72000
1029,6,1523,478.0,1193.0,1976,2,1.0,NWAmes,0.2857142857142857,10661,Gd,180000
1581,6,1651,616.0,1606.0,1986,2,1.0,Timber,0.2857142857142857,11557,Gd,184000
612,5,1041,270.0,1041.0,1959,1,1.0,NAmes,0.16666666666666666,6246,TA,124500
139,5,1604,576.0,1604.0,1958,2,0.0,NAmes,0.25,12832,TA,135000
1335,6,1672,240.0,981.0,1989,2,0.0,BrkSide,0.3333333333333333,10032,TA,164900
2531,7,1164,528.0,1164.0,1969,2,0.0,NWAmes,0.3333333333333333,6984,TA,140000
681,5,1041,294.0,1041.0,1958,1,0.0,NAmes,0.16666666666666666,6246,TA,128000
1383,6,1034,504.0,450.0,1978,1,1.0,Sawyer,0.16666666666666666,6204,Gd,153000
1359,6,1609,228.0,796.0,1950,1,0.0,OldTown,0.14285714285714285,11263,Gd,127500
1226,5,1337,264.0,572.0,2006,1,1.0,NAmes,0.14285714285714285,9359,TA,141500
63,8,2622,712.0,1463.0,1995,3,1.0,NoRidge,0.3333333333333333,23598,Ex,325000
1869,7,1594,472.0,1594.0,1993,2,0.0,NWAmes,0.3333333333333333,9564,Gd,188500
2468,6,1262,572.0,1262.0,2006,2,0.0,Somerst,0.4,6310,Gd,185000
1135,6,1175,0.0,1175.0,2006,1,1.0,SawyerW,0.16666666666666666,7050,Gd,146000
719,6,1288,280.0,624.0,2007,1,1.0,OldTown,0.2,6440,TA,119000
405,5,1302,280.0,630.0,1971,3,0.0,BrDale,0.5,7812,TA,112000
2506,8,1247,550.0,1247.0,2005,2,1.0,Somerst,0.5,4988,Gd,197000
2380,9,2589,831.0,1738.0,2006,3,1.0,NridgHt,0.2727272727272727,28479,Ex,412083
1565,8,1689,857.0,1568.0,2002,2,1.0,Mitchel,0.2857142857142857,11823,Gd,271000
1727,7,1405,478.0,1405.0,2003,2,1.0,NridgHt,0.3333333333333333,8430,Gd,200000
1661,7,1324,585.0,1228.0,1976,2,1.0,NWAmes,0.4,6620,Gd,174000
1967,5,1377,351.0,1377.0,1960,1,1.0,NAmes,0.16666666666666666,8262,TA,156500
2267,6,1756,422.0,872.0,1997,3,1.0,Timber,0.42857142857142855,12292,Ex,204000
1389,5,1228,271.0,1228.0,2006,2,0.0,Sawyer,0.3333333333333333,7368,TA,149350
2553,5,1008,275.0,1008.0,1954,1,0.0,NAmes,0.25,4032,TA,137000
1459,7,2031,541.0,1153.0,1999,3,0.0,CollgCr,0.375,16248,Gd,222500
1739,6,1504,440.0,752.0,2007,3,0.0,Gilbert,0.5,9024,Gd,166000
172,5,936,0.0,936.0,1950,1,1.0,OldTown,0.2,4680,TA,109500
788,4,1383,498.0,0.0,1954,1,0.0,Edwards,0.16666666666666666,8298,NA,122000
1979,5,967,180.0,967.0,1990,1,0.0,OldTown,0.2,4835,TA,99900
1801,8,1656,826.0,1656.0,2006,2,0.0,Somerst,0.2857142857142857,11592,Gd,249700
931,6,1152,300.0,1092.0,2004,1,1.0,Crawfor,0.16666666666666666,6912,TA,158500
2471,6,1142,0.0,1142.0,2005,2,0.0,SawyerW,0.4,5710,TA,139500
2899,6,1403,470.0,1381.0,2000,2,1.0,Timber,0.4,7015,Gd,202000
2544,5,1712,588.0,1626.0,2005,2,0.0,NAmes,0.25,13696,TA,145000
1386,4,1258,400.0,1198.0,1969,2,2.0,Sawyer,0.3333333333333333,7548,Gd,108959
315,5,1687,572.0,747.0,1950,1,1.0,Timber,0.14285714285714285,11809,TA,160000
1932,5,1560,484.0,1560.0,1958,2,0.0,NAmes,0.25,12480,TA,128600
1660,7,1935,550.0,793.0,1976,3,0.0,NWAmes,0.42857142857142855,13545,Gd,197900
2353,7,1083,596.0,1047.0,1976,1,1.0,NWAmes,0.2,5415,Ex,172000
2139,5,907,308.0,876.0,1977,1,1.0,CollgCr,0.2,4535,Gd,130000
1585,6,1675,435.0,1666.0,2000,2,1.0,Timber,0.3333333333333333,10050,Ex,195000
1602,5,988,520.0,988.0,1954,1,0.0,Mitchel,0.25,3952,TA,113000
2888,8,1491,490.0,1491.0,2001,2,0.0,Mitchel,0.2857142857142857,10437,Ex,209000
965,7,1479,578.0,1645.0,1989,3,2.0,Timber,0.42857142857142855,10353,Gd,213500
645,5,1112,480.0,631.0,1951,1,0.0,NAmes,0.2,5560,TA,126000
789,6,1689,480.0,1436.0,1956,1,0.0,Edwards,0.14285714285714285,11823,TA,127500
1015,9,1710,557.0,1710.0,2007,2,1.0,StoneBr,0.3333333333333333,10260,Ex,334000
1264,6,1253,352.0,1253.0,1960,2,1.0,NAmes,0.4,6265,TA,157000
1972,5,864,294.0,864.0,1962,1,0.0,NAmes,0.2,4320,TA,125500
1481,7,1456,410.0,728.0,2005,3,1.0,CollgCr,0.42857142857142855,10192,Gd,189000
954,7,1217,497.0,1188.0,1991,2,1.0,Mitchel,0.3333333333333333,7302,Gd,173000
2499,7,2646,550.0,1748.0,1974,2,3.0,Veenker,0.2222222222222222,23814,Gd,260000
824,8,1768,578.0,866.0,2007,3,0.0,CollgCr,0.42857142857142855,12376,Gd,212000
2769,5,914,576.0,870.0,1996,1,0.0,CollgCr,0.2,4570,Gd,148000
123,6,1775,480.0,533.0,1964,2,0.0,NAmes,0.25,14200,TA,136300
1862,5,2620,600.0,1361.0,1977,4,0.0,Sawyer,0.3333333333333333,31440,Gd,190000
1308,5,1627,420.0,797.0,2006,2,0.0,OldTown,0.2,16270,Fa,139500
1758,7,1320,400.0,660.0,2003,3,0.0,Gilbert,0.5,7920,Gd,162000
2236,4,1123,264.0,732.0,1950,1,0.0,IDOTRR,0.25,4492,TA,100000
2912,5,874,288.0,864.0,2003,1,1.0,Mitchel,0.2,4370,TA,126500
2093,7,2730,576.0,1502.0,1987,3,1.0,SawyerW,0.375,21840,TA,301000
2128,6,1786,684.0,824.0,1997,3,1.0,CollgCr,0.42857142857142855,12502,Gd,204750
679,4,1040,420.0,0.0,1950,2,0.0,NAmes,0.3333333333333333,6240,NA,90000
1313,5,2350,393.0,973.0,1960,2,0.0,OldTown,0.2,23500,TA,130000
2534,5,1770,530.0,900.0,1968,2,1.0,NAmes,0.2857142857142857,12390,Gd,155000
1273,5,1269,308.0,1269.0,1960,2,0.0,NAmes,0.3333333333333333,7614,TA,155000
219,5,1039,504.0,1039.0,1965,2,1.0,Sawyer,0.3333333333333333,6234,TA,131500
133,6,1520,364.0,1156.0,1972,1,1.0,NAmes,0.14285714285714285,10640,TA,153000
38,8,1704,772.0,1704.0,2008,2,1.0,NridgHt,0.2857142857142857,11928,Ex,306000
2408,9,1686,899.0,1686.0,2006,2,1.0,NridgHt,0.3333333333333333,10116,Ex,332200
1575,8,1646,800.0,1638.0,2008,2,1.0,Timber,0.2857142857142857,11522,Gd,293077
1671,4,914,270.0,914.0,1961,1,0.0,NAmes,0.25,3656,TA,128000
2000,6,1616,216.0,1149.0,2004,2,0.0,OldTown,0.4,8080,TA,152000
2621,4,1192,0.0,720.0,1950,2,0.0,NAmes,0.3333333333333333,7152,TA,135000
1996,6,2210,205.0,1008.0,1950,2,0.0,OldTown,0.25,17680,TA,117500
1976,6,1296,576.0,845.0,1950,1,0.0,OldTown,0.16666666666666666,7776,TA,127500
1861,8,2497,676.0,2461.0,1981,2,1.0,Veenker,0.2857142857142857,17479,Gd,373000
1600,6,1092,0.0,546.0,2007,3,0.0,MeadowV,0.5,6552,TA,98000
298,7,1652,473.0,423.0,2007,3,1.0,Crawfor,0.5,9912,Gd,203135
875,7,1716,512.0,880.0,1996,3,0.0,CollgCr,0.42857142857142855,12012,Gd,191000
1205,5,1014,267.0,0.0,1956,1,0.0,NAmes,0.16666666666666666,6084,NA,98000
763,5,1200,0.0,1200.0,1988,3,3.0,Edwards,0.6,6000,Gd,179000
512,8,1432,492.0,1422.0,2006,2,0.0,Somerst,0.2857142857142857,10024,Ex,245000
592,7,1680,583.0,1650.0,1999,2,1.0,NWAmes,0.2857142857142857,11760,Ex,213250
1255,4,869,390.0,0.0,1950,1,0.0,OldTown,0.3333333333333333,2607,NA,89900
355,7,1718,427.0,832.0,1998,3,0.0,Gilbert,0.42857142857142855,12026,Gd,185000
1676,6,1092,264.0,525.0,1973,2,0.0,BrDale,0.3333333333333333,6552,TA,113500
2599,3,715,660.0,715.0,1950,1,0.0,NAmes,0.25,2860,TA,68000
312,7,1560,573.0,1560.0,2003,2,0.0,Mitchel,0.2857142857142857,10920,Ex,201000
1124,7,1768,603.0,866.0,2005,3,0.0,Somerst,0.42857142857142855,12376,Gd,226700
1702,10,2290,1174.0,2320.0,2007,3,2.0,NridgHt,0.42857142857142855,16030,Ex,500067
2434,7,1598,433.0,848.0,2005,3,0.0,Gilbert,0.42857142857142855,11186,Gd,201490
1432,5,990,528.0,990.0,1994,1,1.0,CollgCr,0.2,4950,Gd,155000
689,5,941,564.0,941.0,1978,1,1.0,NAmes,0.25,3764,Gd,145000
1349,6,1362,502.0,611.0,1999,2,0.0,BrkSide,0.3333333333333333,8172,Fa,128000
1759,6,1690,442.0,915.0,2000,3,1.0,Gilbert,0.42857142857142855,11830,Gd,187000
893,6,1072,525.0,547.0,2006,1,1.0,Edwards,0.2,5360,Gd,145500
944,4,572,200.0,572.0,1950,1,0.0,IDOTRR,0.25,2288,TA,75000
2109,7,1546,796.0,1546.0,2006,2,0.0,CollgCr,0.2857142857142857,10822,Gd,217000
316,7,1346,660.0,1336.0,2008,2,1.0,Timber,0.3333333333333333,8076,Gd,220000
2529,6,1790,484.0,732.0,1972,3,1.0,NWAmes,0.375,14320,TA,165150
1448,6,1026,576.0,940.0,1978,1,1.0,CollgCr,0.2,5130,Gd,147000
871,7,1504,478.0,1504.0,1996,2,1.0,CollgCr,0.3333333333333333,9024,Gd,203000
142,5,1700,447.0,1398.0,1959,2,1.0,NAmes,0.3333333333333333,10200,TA,165500
1515,3,864,0.0,864.0,1950,1,1.0,Edwards,0.2,4320,TA,67000
1970,6,1851,440.0,822.0,1993,3,0.0,NAmes,0.42857142857142855,12957,TA,187000
572,6,1512,440.0,756.0,2000,3,1.0,Somerst,0.75,6048,Gd,180000
2200,6,1298,240.0,651.0,2005,2,0.0,Crawfor,0.25,10384,TA,146500
2147,7,1673,583.0,1673.0,2000,2,1.0,CollgCr,0.2857142857142857,11711,TA,270000
249,6,996,564.0,936.0,1992,1,1.0,SawyerW,0.2,4980,Gd,147000
162,6,1224,280.0,816.0,2004,1,1.0,NAmes,0.2,6120,TA,132000
664,4,1374,338.0,840.0,1950,1,0.0,OldTown,0.16666666666666666,8244,TA,105000
1516,5,1716,0.0,780.0,2000,2,1.0,SWISU,0.2222222222222222,15444,TA,135900
16,8,3279,841.0,1650.0,2003,4,1.0,StoneBr,0.3333333333333333,39348,Gd,538000
1808,7,1143,0.0,1143.0,2006,2,0.0,SawyerW,0.4,5715,Gd,147000
425,9,1652,840.0,1652.0,2007,2,1.0,NridgHt,0.3333333333333333,9912,Ex,325000
1372,5,1054,240.0,1046.0,1993,1,0.0,Sawyer,0.16666666666666666,6324,TA,124000
2495,5,935,288.0,935.0,1965,1,1.0,Sawyer,0.2,4675,TA,137000
661,4,2377,528.0,1313.0,1950,2,0.0,OldTown,0.25,19016,TA,142900
1301,5,1122,528.0,924.0,2005,1,1.0,OldTown,0.16666666666666666,6732,TA,147000
396,5,1180,477.0,1180.0,1970,2,0.0,NAmes,0.3333333333333333,7080,TA,128000
2663,7,1690,225.0,815.0,1950,1,0.0,OldTown,0.14285714285714285,11830,TA,144000
50,8,1370,484.0,1370.0,2006,2,0.0,NridgHt,0.3333333333333333,8220,Gd,205000
886,5,1486,480.0,1486.0,1999,1,1.0,Edwards,0.14285714285714285,10402,TA,167000
696,5,1131,200.0,676.0,1950,2,0.0,OldTown,0.4,5655,TA,66500
2454,8,2799,704.0,1286.0,1993,3,1.0,NoRidge,0.375,22392,Gd,315000
2106,7,1456,440.0,728.0,2006,3,0.0,CollgCr,0.375,11648,Gd,155835
353,8,1734,528.0,1587.0,1996,2,1.0,StoneBr,0.3333333333333333,10404,Gd,239500
441,9,1531,700.0,1504.0,2006,2,1.0,NridgHt,0.3333333333333333,9186,Ex,300000
2270,8,1922,692.0,1922.0,2002,2,1.0,Timber,0.3333333333333333,11532,Gd,282000
1924,5,1144,336.0,1144.0,1960,1,0.0,NAmes,0.16666666666666666,6864,TA,120000
1402,7,1363,439.0,1385.0,2005,1,1.0,ClearCr,0.2,6815,Gd,241500
1070,9,1866,870.0,1858.0,2008,2,1.0,NridgHt,0.2857142857142857,13062,Gd,336860
2696,3,1077,210.0,1007.0,1950,1,0.0,IDOTRR,0.16666666666666666,6462,TA,91000
1840,8,1550,528.0,1550.0,2007,3,0.0,Somerst,0.6,7750,Gd,207500
1562,7,1646,482.0,1594.0,2005,2,2.0,Crawfor,0.4,8230,Ex,250000
2426,7,1248,438.0,1248.0,2006,2,0.0,Blmngtn,0.4,6240,Gd,167240
1162,7,1245,495.0,1235.0,2005,2,0.0,Somerst,0.4,6225,Gd,178000
1874,6,1052,311.0,1052.0,1963,1,1.0,NWAmes,0.16666666666666666,6312,TA,127000
111,6,1829,535.0,1829.0,1967,2,1.0,NWAmes,0.25,14632,TA,218500
1207,4,952,283.0,952.0,1956,1,0.0,NAmes,0.25,3808,TA,135750
140,7,1480,620.0,1480.0,2009,2,1.0,NAmes,0.2857142857142857,10360,Gd,214000
545,8,1844,620.0,1844.0,2006,2,1.0,SawyerW,0.2857142857142857,12908,Gd,257000
1338,6,1497,672.0,825.0,2000,2,0.0,BrkSide,0.4,7485,TA,157000
2873,5,976,215.0,976.0,1950,1,1.0,IDOTRR,0.2,4880,TA,102000
924,5,964,432.0,876.0,2006,1,1.0,Crawfor,0.2,4820,Gd,163500
844,7,1501,577.0,1490.0,1999,2,1.0,CollgCr,0.3333333333333333,9006,Gd,204000
901,5,1560,313.0,1150.0,1956,1,0.0,Edwards,0.14285714285714285,10920,TA,103500
2195,6,3395,0.0,1440.0,1995,2,0.0,SWISU,0.14285714285714285,47530,TA,200000
2081,5,864,399.0,864.0,1958,1,1.0,SWISU,0.16666666666666666,5184,TA,118000
2774,7,1525,541.0,1525.0,2000,2,1.0,CollgCr,0.3333333333333333,9150,Gd,235000
2573,5,1190,540.0,1106.0,1962,1,1.0,NAmes,0.16666666666666666,7140,TA,132500
1793,8,1830,859.0,1302.0,2006,3,0.0,Somerst,0.42857142857142855,12810,Gd,221300
882,7,1500,570.0,1500.0,2004,2,0.0,CollgCr,0.3333333333333333,9000,Gd,190000
2791,7,1762,591.0,826.0,2002,3,0.0,CollgCr,0.5,10572,Gd,222000
297,7,1902,567.0,1902.0,2002,2,1.0,Crawfor,0.2857142857142857,13314,Gd,335000
509,8,1658,726.0,1614.0,2008,3,0.0,Somerst,0.42857142857142855,11606,Gd,257500
1115,9,1506,592.0,1498.0,2008,2,0.0,Somerst,0.3333333333333333,9036,Gd,264132
773,5,899,288.0,864.0,2004,1,0.0,Sawyer,0.2,4495,TA,130000
732,5,1654,336.0,297.0,1982,2,0.0,BrkSide,0.2857142857142857,11578,TA,137000
1552,5,912,360.0,520.0,1995,1,0.0,IDOTRR,0.2,4560,TA,99500
226,5,1373,591.0,1319.0,1978,1,1.0,Sawyer,0.2,6865,Gd,160250
2830,7,1709,380.0,970.0,2004,2,0.0,Edwards,0.2857142857142857,11963,Gd,130000
2238,5,816,100.0,816.0,1950,1,0.0,IDOTRR,0.2,4080,TA,75200
982,6,1091,429.0,384.0,1996,1,1.0,Mitchel,0.2,5455,Gd,131250
1265,6,1081,401.0,1081.0,1993,1,1.0,NAmes,0.2,5405,TA,148000
559,5,1020,288.0,1024.0,1965,2,0.0,Sawyer,0.4,5100,TA,124100
1203,7,999,588.0,944.0,2007,1,1.0,NAmes,0.16666666666666666,5994,TA,178400
2083,4,1440,0.0,1440.0,1977,2,2.0,Edwards,0.25,11520,Gd,150000
2130,7,1753,534.0,853.0,1999,3,1.0,CollgCr,0.42857142857142855,12271,Gd,217000
2455,8,1964,760.0,1100.0,2006,3,0.0,Somerst,0.375,15712,Gd,252000
535,7,1141,484.0,1141.0,2006,2,1.0,SawyerW,0.3333333333333333,6846,Gd,152000
2019,7,854,576.0,832.0,2001,1,0.0,BrkSide,0.2,4270,TA,132000
2655,6,1182,378.0,770.0,1950,2,0.0,OldTown,0.4,5910,Fa,120000
2391,9,2091,521.0,1606.0,2006,3,1.0,NridgHt,0.375,16728,Ex,338500
